# Time		Signal_1	Signal_2	Signal_3	Signal_4
12.312 42.7975 24.8629 -54.9318 58.2522
12.313 42.9041 24.7587 -54.6972 58.3417
12.314 43.0081 24.6535 -54.4602 58.429
12.315 43.1095 24.5475 -54.2208 58.514
12.316 43.2083 24.4406 -53.9791 58.5966
12.317 43.3045 24.3328 -53.735 58.6769
12.318 43.3982 24.2242 -53.4886 58.7549
12.319 43.4892 24.1147 -53.2399 58.8305
12.32 43.5775 24.0044 -52.9888 58.9038
12.321 43.6633 23.8932 -52.7355 58.9748
12.322 43.7464 23.7812 -52.4799 59.0434
12.323 43.8269 23.6683 -52.2221 59.1097
12.324 43.9048 23.5547 -51.962 59.1736
12.325 43.98 23.4402 -51.6997 59.2352
12.326 44.0526 23.3249 -51.4352 59.2944
12.327 44.1225 23.2088 -51.1685 59.3512
12.328 44.1898 23.0919 -50.8996 59.4057
12.329 44.2544 22.9742 -50.6286 59.4578
12.33 44.3163 22.8558 -50.3554 59.5075
12.331 44.3756 22.7365 -50.0801 59.5549
12.332 44.4322 22.6165 -49.8026 59.5998
12.333 44.4862 22.4958 -49.5231 59.6424
12.334 44.5374 22.3743 -49.2415 59.6826
12.335 44.586 22.252 -48.9579 59.7205
12.336 44.6319 22.129 -48.6722 59.7559
12.337 44.6751 22.0053 -48.3844 59.7889
12.338 44.7156 21.8809 -48.0947 59.8195
12.339 44.7535 21.7557 -47.803 59.8478
12.34 44.7886 21.6299 -47.5093 59.8736
12.341 44.8211 21.5033 -47.2136 59.8971
12.342 44.8508 21.376 -46.916 59.9181
12.343 44.8779 21.2481 -46.6165 59.9368
12.344 44.9022 21.1195 -46.3151 59.953
12.345 44.9239 20.9902 -46.0118 59.9668
12.346 44.9428 20.8602 -45.7066 59.9783
12.347 44.9591 20.7296 -45.3996 59.9873
12.348 44.9726 20.5984 -45.0908 59.9939
12.349 44.9834 20.4665 -44.7801 59.9981
12.35 44.9915 20.334 -44.4677 59.9999
12.351 44.997 20.2009 -44.1535 59.9993
12.352 44.9997 20.0671 -43.8375 59.9963
12.353 44.9997 19.9328 -43.5198 59.9909
12.354 44.997 19.7978 -43.2004 59.9831
12.355 44.9915 19.6623 -42.8792 59.9729
12.356 44.9834 19.5261 -42.5564 59.9602
12.357 44.9726 19.3894 -42.232 59.9452
12.358 44.9591 19.2522 -41.9059 59.9277
12.359 44.9428 19.1144 -41.5782 59.9079
12.36 44.9239 18.976 -41.2489 59.8857
12.361 44.9022 18.8371 -40.918 59.861
12.362 44.8779 18.6977 -40.5855 59.834
12.363 44.8508 18.5577 -40.2515 59.8045
12.364 44.8211 18.4172 -39.916 59.7727
12.365 44.7886 18.2762 -39.579 59.7385
12.366 44.7535 18.1347 -39.2405 59.7019
12.367 44.7157 17.9928 -38.9006 59.6628
12.368 44.6751 17.8503 -38.5592 59.6214
12.369 44.6319 17.7074 -38.2164 59.5777
12.37 44.586 17.564 -37.8722 59.5315
12.371 44.5374 17.4202 -37.5266 59.483
12.372 44.4862 17.2759 -37.1797 59.4321
12.373 44.4322 17.1312 -36.8314 59.3788
12.374 44.3756 16.986 -36.4818 59.3231
12.375 44.3164 16.8404 -36.131 59.2651
12.376 44.2544 16.6944 -35.7788 59.2047
12.377 44.1898 16.548 -35.4254 59.142
12.378 44.1225 16.4013 -35.0708 59.0769
12.379 44.0526 16.2541 -34.715 59.0094
12.38 43.98 16.1065 -34.3579 58.9396
12.381 43.9048 15.9586 -33.9998 58.8675
12.382 43.8269 15.8103 -33.6404 58.793
12.383 43.7464 15.6617 -33.28 58.7162
12.384 43.6633 15.5128 -32.9184 58.637
12.385 43.5776 15.3635 -32.5558 58.5556
12.386 43.4892 15.2139 -32.1921 58.4718
12.387 43.3982 15.0639 -31.8274 58.3857
12.388 43.3046 14.9137 -31.4617 58.2973
12.389 43.2084 14.7632 -31.095 58.2066
12.39 43.1095 14.6123 -30.7273 58.1135
12.391 43.0081 14.4612 -30.3586 58.0182
12.392 42.9041 14.3099 -29.9891 57.9206
12.393 42.7976 14.1583 -29.6186 57.8208
12.394 42.6884 14.0064 -29.2473 57.7186
12.395 42.5767 13.8543 -28.8751 57.6142
12.396 42.4624 13.7019 -28.5021 57.5075
12.397 42.3456 13.5493 -28.1282 57.3985
12.398 42.2262 13.3966 -27.7536 57.2874
12.399 42.1042 13.2436 -27.3782 57.1739
12.4 41.9798 13.0904 -27.002 57.0582
12.401 41.8528 12.937 -26.6252 56.9403
12.402 41.7233 12.7835 -26.2476 56.8202
12.403 41.5913 12.6298 -25.8694 56.6979
12.404 41.4568 12.4759 -25.4905 56.5733
12.405 41.3197 12.3219 -25.1109 56.4466
12.406 41.1802 12.1677 -24.7308 56.3176
12.407 41.0383 12.0134 -24.3501 56.1865
12.408 40.8938 11.859 -23.9688 56.0532
12.409 40.7469 11.7045 -23.5869 55.9177
12.41 40.5976 11.5499 -23.2046 55.7801
12.411 40.4457 11.3951 -22.8218 55.6403
12.412 40.2915 11.2403 -22.4385 55.4983
12.413 40.1349 11.0855 -22.0547 55.3543
12.414 39.9758 10.9305 -21.6705 55.2081
12.415 39.8143 10.7755 -21.2859 55.0598
12.416 39.6504 10.6205 -20.901 54.9093
12.417 39.4842 10.4654 -20.5157 54.7568
12.418 39.3155 10.3103 -20.13 54.6022
12.419 39.1445 10.1552 -19.7441 54.4455
12.42 38.9712 10 -19.3578 54.2867
12.421 38.7955 9.84488 -18.9713 54.1259
12.422 38.6174 9.68975 -18.5846 53.963
12.423 38.4371 9.53464 -18.1976 53.7981
12.424 38.2544 9.37956 -17.8105 53.6311
12.425 38.0694 9.22451 -17.4232 53.4621
12.426 37.8821 9.06951 -17.0357 53.2911
12.427 37.6926 8.91457 -16.6481 53.1181
12.428 37.5008 8.75969 -16.2604 52.9431
12.429 37.3067 8.60489 -15.8727 52.7661
12.43 37.1104 8.45017 -15.4848 52.5871
12.431 36.9118 8.29554 -15.097 52.4062
12.432 36.7111 8.14102 -14.7092 52.2234
12.433 36.5081 7.98661 -14.3213 52.0386
12.434 36.3029 7.83232 -13.9335 51.8518
12.435 36.0956 7.67816 -13.5458 51.6632
12.436 35.886 7.52414 -13.1582 51.4726
12.437 35.6743 7.37027 -12.7706 51.2802
12.438 35.4605 7.21656 -12.3832 51.0859
12.439 35.2445 7.06301 -11.996 50.8897
12.44 35.0264 6.90964 -11.609 50.6916
12.441 34.8062 6.75646 -11.2221 50.4917
12.442 34.584 6.60347 -10.8355 50.29
12.443 34.3596 6.45069 -10.4491 50.0864
12.444 34.1331 6.29812 -10.063 49.881
12.445 33.9046 6.14577 -9.6772 49.6739
12.446 33.6741 5.99366 -9.29172 49.4649
12.447 33.4415 5.84178 -8.90658 49.2542
12.448 33.207 5.69016 -8.5218 49.0417
12.449 32.9704 5.5388 -8.13742 48.8274
12.45 32.7318 5.3877 -7.75345 48.6115
12.451 32.4913 5.23688 -7.36992 48.3938
12.452 32.2488 5.08635 -6.98684 48.1744
12.453 32.0044 4.93611 -6.60425 47.9533
12.454 31.7581 4.78618 -6.22216 47.7305
12.455 31.5098 4.63656 -5.8406 47.5061
12.456 31.2597 4.48727 -5.45959 47.28
12.457 31.0076 4.33831 -5.07916 47.0522
12.458 30.7537 4.18968 -4.69932 46.8228
12.459 30.498 4.04141 -4.3201 46.5919
12.46 30.2404 3.8935 -3.94153 46.3593
12.461 29.981 3.74595 -3.56362 46.1251
12.462 29.7198 3.59878 -3.1864 45.8894
12.463 29.4568 3.45199 -2.80989 45.6521
12.464 29.192 3.3056 -2.43411 45.4132
12.465 28.9255 3.15961 -2.05909 45.1728
12.466 28.6572 3.01404 -1.68485 44.931
12.467 28.3872 2.86888 -1.31141 44.6876
12.468 28.1155 2.72415 -0.93879 44.4427
12.469 27.8421 2.57986 -0.567018 44.1963
12.47 27.5671 2.43602 -0.196115 43.9485
12.471 27.2903 2.29263 0.173897 43.6993
12.472 27.012 2.14971 0.542996 43.4486
12.473 26.732 2.00725 0.91116 43.1966
12.474 26.4504 1.86528 1.27837 42.9431
12.475 26.1672 1.7238 1.64459 42.6882
12.476 25.8824 1.58282 2.00982 42.432
12.477 25.5961 1.44234 2.37402 42.1744
12.478 25.3082 1.30238 2.73718 41.9155
12.479 25.0188 1.16294 3.09927 41.6553
12.48 24.7279 1.02403 3.46027 41.3938
12.481 24.4356 0.885665 3.82016 41.131
12.482 24.1417 0.747846 4.17891 40.8669
12.483 23.8464 0.610584 4.53652 40.6016
12.484 23.5497 0.473887 4.89294 40.335
12.485 23.2515 0.337763 5.24817 40.0672
12.486 22.952 0.202221 5.60219 39.7982
12.487 22.651 0.0672681 5.95496 39.528
12.488 22.3487 -0.0670871 6.30647 39.2566
12.489 22.0451 -0.200837 6.6567 38.984
12.49 21.7401 -0.333972 7.00563 38.7104
12.491 21.4338 -0.466486 7.35323 38.4356
12.492 21.1263 -0.59837 7.69949 38.1597
12.493 20.8174 -0.729617 8.04438 37.8826
12.494 20.5073 -0.860218 8.38788 37.6046
12.495 20.196 -0.990165 8.72998 37.3254
12.496 19.8835 -1.11945 9.07065 37.0452
12.497 19.5697 -1.24807 9.40987 36.764
12.498 19.2548 -1.37601 9.74762 36.4818
12.499 18.9387 -1.50326 10.0839 36.1986
12.5 18.6215 -1.62983 10.4186 35.9144
12.501 18.3032 -1.75569 10.7519 35.6293
12.502 17.9838 -1.88085 11.0835 35.3432
12.503 17.6632 -2.00529 11.4136 35.0562
12.504 17.3417 -2.12901 11.7422 34.7683
12.505 17.019 -2.252 12.0691 34.4795
12.506 16.6954 -2.37425 12.3943 34.1898
12.507 16.3707 -2.49576 12.718 33.8993
12.508 16.0451 -2.61651 13.0399 33.6079
12.509 15.7185 -2.73651 13.3602 33.3157
12.51 15.3909 -2.85574 13.6788 33.0228
12.511 15.0625 -2.9742 13.9956 32.729
12.512 14.7331 -3.09187 14.3107 32.4345
12.513 14.4028 -3.20876 14.6241 32.1392
12.514 14.0717 -3.32485 14.9356 31.8432
12.515 13.7397 -3.44014 15.2454 31.5465
12.516 13.4069 -3.55463 15.5533 31.249
12.517 13.0733 -3.66829 15.8594 30.9509
12.518 12.7389 -3.78114 16.1636 30.6522
12.519 12.4037 -3.89315 16.466 30.3528
12.52 12.0678 -4.00433 16.7665 30.0528
12.521 11.7312 -4.11467 17.065 29.7522
12.522 11.3938 -4.22416 17.3616 29.4509
12.523 11.0558 -4.33279 17.6563 29.1492
12.524 10.7171 -4.44056 17.949 28.8468
12.525 10.3778 -4.54746 18.2398 28.544
12.526 10.0378 -4.65349 18.5285 28.2406
12.527 9.69722 -4.75863 18.8152 27.9367
12.528 9.35607 -4.86288 19.0999 27.6324
12.529 9.01435 -4.96625 19.3825 27.3276
12.53 8.67209 -5.06871 19.6631 27.0223
12.531 8.32931 -5.17026 19.9415 26.7167
12.532 7.98603 -5.2709 20.2179 26.4106
12.533 7.64227 -5.37062 20.4922 26.1041
12.534 7.29805 -5.46942 20.7643 25.7973
12.535 6.95339 -5.56729 21.0342 25.4901
12.536 6.60831 -5.66422 21.302 25.1826
12.537 6.26283 -5.7602 21.5677 24.8748
12.538 5.91698 -5.85524 21.8311 24.5667
12.539 5.57077 -5.94933 22.0923 24.2583
12.54 5.22422 -6.04245 22.3512 23.9497
12.541 4.87736 -6.13461 22.6079 23.6408
12.542 4.53021 -6.2258 22.8624 23.3317
12.543 4.18278 -6.31602 23.1146 23.0224
12.544 3.83511 -6.40525 23.3644 22.7129
12.545 3.4872 -6.49349 23.612 22.4033
12.546 3.13908 -6.58074 23.8573 22.0935
12.547 2.79077 -6.667 24.1002 21.7836
12.548 2.4423 -6.75225 24.3407 21.4735
12.549 2.09368 -6.83649 24.5789 21.1634
12.55 1.74493 -6.91972 24.8147 20.8532
12.551 1.39608 -7.00193 25.0482 20.543
12.552 1.04714 -7.08312 25.2792 20.2327
12.553 0.698144 -7.16328 25.5077 19.9225
12.554 0.349102 -7.24241 25.7339 19.6122
12.555 3.98815e-05 -7.3205 25.9576 19.3019
12.556 -0.349022 -7.39755 26.1788 18.9917
12.557 -0.698064 -7.47355 26.3976 18.6816
12.558 -1.04706 -7.5485 26.6138 18.3715
12.559 -1.396 -7.62239 26.8276 18.0615
12.56 -1.74485 -7.69523 27.0388 17.7517
12.561 -2.0936 -7.767 27.2475 17.442
12.562 -2.44222 -7.8377 27.4537 17.1324
12.563 -2.79069 -7.90732 27.6573 16.823
12.564 -3.139 -7.97587 27.8583 16.5138
12.565 -3.48712 -8.04334 28.0568 16.2048
12.566 -3.83503 -8.10972 28.2527 15.896
12.567 -4.1827 -8.17502 28.446 15.5875
12.568 -4.53013 -8.23921 28.6366 15.2793
12.569 -4.87728 -8.30232 28.8247 14.9713
12.57 -5.22414 -8.36432 29.01 14.6636
12.571 -5.57069 -8.42521 29.1928 14.3563
12.572 -5.9169 -8.485 29.3729 14.0493
12.573 -6.26275 -8.54367 29.5503 13.7427
12.574 -6.60823 -8.60123 29.725 13.4364
12.575 -6.95331 -8.65767 29.8971 13.1305
12.576 -7.29797 -8.71298 30.0664 12.8251
12.577 -7.64219 -8.76717 30.2331 12.52
12.578 -7.98595 -8.82024 30.397 12.2154
12.579 -8.32923 -8.87216 30.5582 11.9113
12.58 -8.67201 -8.92296 30.7166 11.6077
12.581 -9.01427 -8.97261 30.8723 11.3046
12.582 -9.35599 -9.02112 31.0252 11.002
12.583 -9.69714 -9.06849 31.1754 10.6999
12.584 -10.0377 -9.11471 31.3228 10.3984
12.585 -10.3777 -9.15979 31.4674 10.0975
12.586 -10.717 -9.2037 31.6092 9.7972
12.587 -11.0557 -9.24647 31.7482 9.4975
12.588 -11.3937 -9.28807 31.8843 9.19842
12.589 -11.7311 -9.32851 32.0177 8.9
12.59 -12.0677 -9.36779 32.1482 8.60224
12.591 -12.4036 -9.40591 32.2759 8.30517
12.592 -12.7388 -9.44286 32.4008 8.0088
12.593 -13.0732 -9.47864 32.5228 7.71315
12.594 -13.4068 -9.51324 32.6419 7.41824
12.595 -13.7396 -9.54667 32.7582 7.12409
12.596 -14.0716 -9.57893 32.8716 6.83072
12.597 -14.4027 -9.61001 32.9821 6.53813
12.598 -14.733 -9.6399 33.0897 6.24636
12.599 -15.0624 -9.66862 33.1944 5.95542
12.6 -15.3909 -9.69615 33.2963 5.66532
12.601 -15.7184 -9.7225 33.3952 5.37608
12.602 -16.045 -9.74766 33.4912 5.08772
12.603 -16.3707 -9.77163 33.5843 4.80026
12.604 -16.6953 -9.79441 33.6745 4.51371
12.605 -17.019 -9.81601 33.7618 4.2281
12.606 -17.3416 -9.8364 33.8461 3.94343
12.607 -17.6632 -9.85561 33.9274 3.65973
12.608 -17.9837 -9.87362 34.0059 3.37702
12.609 -18.3031 -9.89044 34.0814 3.0953
12.61 -18.6214 -9.90605 34.1539 2.8146
12.611 -18.9387 -9.92047 34.2234 2.53494
12.612 -19.2547 -9.9337 34.2901 2.25633
12.613 -19.5696 -9.94572 34.3537 1.97878
12.614 -19.8834 -9.95654 34.4144 1.70232
12.615 -20.1959 -9.96616 34.4721 1.42696
12.616 -20.5073 -9.97458 34.5268 1.15271
12.617 -20.8173 -9.9818 34.5785 0.879605
12.618 -21.1262 -9.98782 34.6273 0.607646
12.619 -21.4338 -9.99263 34.6731 0.336855
12.62 -21.74 -9.99624 34.7159 0.0672462
12.621 -22.045 -9.99865 34.7557 -0.201163
12.622 -22.3486 -9.99985 34.7925 -0.468356
12.623 -22.6509 -9.99985 34.8263 -0.734318
12.624 -22.9519 -9.99865 34.8571 -0.999033
12.625 -23.2514 -9.99624 34.8849 -1.26248
12.626 -23.5496 -9.99263 34.9097 -1.52466
12.627 -23.8463 -9.98782 34.9315 -1.78553
12.628 -24.1416 -9.9818 34.9503 -2.0451
12.629 -24.4355 -9.97458 34.9661 -2.30334
12.63 -24.7279 -9.96616 34.9788 -2.56023
12.631 -25.0188 -9.95654 34.9886 -2.81577
12.632 -25.3082 -9.94572 34.9954 -3.06994
12.633 -25.596 -9.9337 34.9992 -3.32272
12.634 -25.8823 -9.92048 34.9999 -3.57409
12.635 -26.1671 -9.90606 34.9977 -3.82405
12.636 -26.4503 -9.89044 34.9924 -4.07257
12.637 -26.7319 -9.87363 34.9841 -4.31965
12.638 -27.0119 -9.85561 34.9728 -4.56526
12.639 -27.2903 -9.83641 34.9585 -4.80939
12.64 -27.567 -9.81601 34.9413 -5.05203
12.641 -27.8421 -9.79442 34.921 -5.29317
12.642 -28.1155 -9.77164 34.8977 -5.53278
12.643 -28.3872 -9.74767 34.8713 -5.77085
12.644 -28.6571 -9.72251 34.842 -6.00738
12.645 -28.9254 -9.69616 34.8097 -6.24233
12.646 -29.1919 -9.66863 34.7744 -6.47571
12.647 -29.4567 -9.63991 34.7361 -6.7075
12.648 -29.7197 -9.61001 34.6949 -6.93768
12.649 -29.9809 -9.57894 34.6506 -7.16624
12.65 -30.2403 -9.54668 34.6033 -7.39317
12.651 -30.4979 -9.51325 34.5531 -7.61844
12.652 -30.7537 -9.47864 34.4998 -7.84206
12.653 -31.0076 -9.44287 34.4436 -8.064
12.654 -31.2596 -9.40592 34.3844 -8.28425
12.655 -31.5098 -9.3678 34.3223 -8.50279
12.656 -31.758 -9.32852 34.2571 -8.71963
12.657 -32.0044 -9.28808 34.1891 -8.93473
12.658 -32.2488 -9.24648 34.118 -9.1481
12.659 -32.4913 -9.20371 34.044 -9.35971
12.66 -32.7318 -9.1598 33.967 -9.56955
12.661 -32.9703 -9.11472 33.8871 -9.77762
12.662 -33.2069 -9.0685 33.8043 -9.98389
12.663 -33.4415 -9.02114 33.7185 -10.1884
12.664 -33.6741 -8.97262 33.6298 -10.391
12.665 -33.9046 -8.92297 33.5382 -10.5918
12.666 -34.1331 -8.87218 33.4436 -10.7908
12.667 -34.3595 -8.82025 33.3461 -10.9879
12.668 -34.5839 -8.76719 33.2457 -11.1832
12.669 -34.8062 -8.713 33.1425 -11.3766
12.67 -35.0264 -8.65768 33.0363 -11.5681
12.671 -35.2445 -8.60124 32.9272 -11.7577
12.672 -35.4605 -8.54368 32.8153 -11.9454
12.673 -35.6743 -8.48501 32.7004 -12.1312
12.674 -35.886 -8.42522 32.5827 -12.315
12.675 -36.0955 -8.36433 32.4621 -12.4969
12.676 -36.3029 -8.30233 32.3387 -12.6768
12.677 -36.5081 -8.23923 32.2125 -12.8548
12.678 -36.711 -8.17503 32.0833 -13.0308
12.679 -36.9118 -8.10974 31.9514 -13.2048
12.68 -37.1104 -8.04336 31.8166 -13.3768
12.681 -37.3067 -7.97589 31.679 -13.5468
12.682 -37.5007 -7.90734 31.5386 -13.7148
12.683 -37.6926 -7.83771 31.3954 -13.8807
12.684 -37.8821 -7.76701 31.2495 -14.0446
12.685 -38.0694 -7.69524 31.1007 -14.2065
12.686 -38.2543 -7.62241 30.9491 -14.3663
12.687 -38.437 -7.54852 30.7948 -14.5241
12.688 -38.6174 -7.47357 30.6378 -14.6797
12.689 -38.7954 -7.39757 30.478 -14.8333
12.69 -38.9711 -7.32052 30.3154 -14.9848
12.691 -39.1445 -7.24243 30.1501 -15.1341
12.692 -39.3155 -7.1633 29.9821 -15.2814
12.693 -39.4841 -7.08314 29.8114 -15.4265
12.694 -39.6504 -7.00195 29.6381 -15.5695
12.695 -39.8143 -6.91974 29.462 -15.7104
12.696 -39.9757 -6.83651 29.2832 -15.8491
12.697 -40.1348 -6.75227 29.1018 -15.9857
12.698 -40.2915 -6.66702 28.9177 -16.1201
12.699 -40.4457 -6.58076 28.731 -16.2523
12.7 -40.5975 -6.49351 28.5417 -16.3823
12.701 -40.7469 -6.40527 28.3497 -16.5102
12.702 -40.8938 -6.31604 28.1551 -16.6358
12.703 -41.0382 -6.22582 27.9579 -16.7593
12.704 -41.1802 -6.13463 27.7582 -16.8805
12.705 -41.3197 -6.04247 27.5559 -16.9995
12.706 -41.4567 -5.94935 27.351 -17.1163
12.707 -41.5912 -5.85526 27.1435 -17.2309
12.708 -41.7233 -5.76023 26.9336 -17.3432
12.709 -41.8528 -5.66424 26.7211 -17.4533
12.71 -41.9798 -5.56731 26.506 -17.5611
12.711 -42.1042 -5.46944 26.2885 -17.6666
12.712 -42.2261 -5.37065 26.0686 -17.7699
12.713 -42.3455 -5.27092 25.8461 -17.871
12.714 -42.4624 -5.17028 25.6212 -17.9697
12.715 -42.5767 -5.06873 25.3938 -18.0661
12.716 -42.6884 -4.96627 25.164 -18.1603
12.717 -42.7975 -4.86291 24.9318 -18.2522
12.718 -42.9041 -4.75865 24.6972 -18.3417
12.719 -43.0081 -4.65351 24.4602 -18.429
12.72 -43.1095 -4.54749 24.2208 -18.514
12.721 -43.2083 -4.44058 23.9791 -18.5966
12.722 -43.3045 -4.33282 23.735 -18.6769
12.723 -43.3982 -4.22418 23.4886 -18.7549
12.724 -43.4892 -4.1147 23.2399 -18.8305
12.725 -43.5775 -4.00436 22.9888 -18.9038
12.726 -43.6633 -3.89318 22.7355 -18.9748
12.727 -43.7464 -3.78116 22.4799 -19.0434
12.728 -43.8269 -3.66832 22.2221 -19.1097
12.729 -43.9048 -3.55465 21.962 -19.1736
12.73 -43.98 -3.44017 21.6997 -19.2352
12.731 -44.0526 -3.32488 21.4352 -19.2944
12.732 -44.1225 -3.20879 21.1685 -19.3512
12.733 -44.1898 -3.0919 20.8996 -19.4057
12.734 -44.2544 -2.97422 20.6286 -19.4578
12.735 -44.3163 -2.85577 20.3554 -19.5075
12.736 -44.3756 -2.73654 20.0801 -19.5549
12.737 -44.4322 -2.61654 19.8026 -19.5998
12.738 -44.4862 -2.49578 19.5231 -19.6424
12.739 -44.5374 -2.37428 19.2415 -19.6826
12.74 -44.586 -2.25203 18.9579 -19.7205
12.741 -44.6319 -2.12904 18.6722 -19.7559
12.742 -44.6751 -2.00532 18.3844 -19.7889
12.743 -44.7156 -1.88088 18.0947 -19.8195
12.744 -44.7535 -1.75572 17.803 -19.8478
12.745 -44.7886 -1.62986 17.5093 -19.8736
12.746 -44.8211 -1.50329 17.2136 -19.8971
12.747 -44.8508 -1.37604 16.916 -19.9181
12.748 -44.8779 -1.2481 16.6165 -19.9368
12.749 -44.9022 -1.11948 16.3151 -19.953
12.75 -44.9239 -0.990195 16.0118 -19.9668
12.751 -44.9428 -0.860247 15.7066 -19.9783
12.752 -44.9591 -0.729647 15.3996 -19.9873
12.753 -44.9726 -0.598401 15.0908 -19.9939
12.754 -44.9834 -0.466517 14.7801 -19.9981
12.755 -44.9915 -0.334003 14.4677 -19.9999
12.756 -44.997 -0.200867 14.1535 -19.9993
12.757 -44.9997 -0.0671179 13.8375 -19.9963
12.758 -44.9997 0.0672372 13.5198 -19.9909
12.759 -44.997 0.20219 13.2004 -19.9831
12.76 -44.9915 0.337732 12.8792 -19.9729
12.761 -44.9834 0.473856 12.5564 -19.9602
12.762 -44.9726 0.610553 12.232 -19.9452
12.763 -44.9591 0.747815 11.9059 -19.9277
12.764 -44.9428 0.885633 11.5782 -19.9079
12.765 -44.9239 1.024 11.2489 -19.8857
12.766 -44.9022 1.16291 10.918 -19.861
12.767 -44.8779 1.30235 10.5855 -19.834
12.768 -44.8508 1.44231 10.2515 -19.8045
12.769 -44.8211 1.58279 9.91602 -19.7727
12.77 -44.7886 1.72377 9.57901 -19.7385
12.771 -44.7535 1.86525 9.24052 -19.7019
12.772 -44.7157 2.00722 8.90057 -19.6628
12.773 -44.6751 2.14967 8.55919 -19.6214
12.774 -44.6319 2.2926 8.21638 -19.5777
12.775 -44.586 2.43599 7.87218 -19.5315
12.776 -44.5374 2.57983 7.52661 -19.483
12.777 -44.4862 2.72412 7.17967 -19.4321
12.778 -44.4322 2.86885 6.83141 -19.3788
12.779 -44.3756 3.014 6.48183 -19.3231
12.78 -44.3164 3.15958 6.13095 -19.2651
12.781 -44.2544 3.30557 5.77881 -19.2047
12.782 -44.1898 3.45196 5.42541 -19.142
12.783 -44.1225 3.59875 5.07079 -19.0769
12.784 -44.0526 3.74592 4.71496 -19.0094
12.785 -43.98 3.89346 4.35794 -18.9396
12.786 -43.9048 4.04138 3.99976 -18.8675
12.787 -43.8269 4.18965 3.64043 -18.793
12.788 -43.7464 4.33827 3.27999 -18.7162
12.789 -43.6633 4.48724 2.91844 -18.637
12.79 -43.5776 4.63653 2.55581 -18.5556
12.791 -43.4892 4.78615 2.19213 -18.4718
12.792 -43.3982 4.93608 1.82742 -18.3857
12.793 -43.3046 5.08632 1.46169 -18.2973
12.794 -43.2084 5.23685 1.09497 -18.2066
12.795 -43.1095 5.38767 0.727281 -18.1135
12.796 -43.0081 5.53876 0.358647 -18.0182
12.797 -42.9041 5.69012 -0.0109115 -17.9206
12.798 -42.7976 5.84175 -0.381372 -17.8208
12.799 -42.6884 5.99362 -0.752711 -17.7186
12.8 -42.5767 6.14574 -1.12491 -17.6142
12.801 -42.4624 6.29808 -1.49794 -17.5075
12.802 -42.3456 6.45065 -1.87178 -17.3985
12.803 -42.2262 6.60344 -2.24642 -17.2874
12.804 -42.1042 6.75642 -2.62182 -17.1739
12.805 -41.9798 6.90961 -2.99797 -17.0582
12.806 -41.8528 7.06297 -3.37484 -16.9403
12.807 -41.7233 7.21652 -3.7524 -16.8202
12.808 -41.5913 7.37023 -4.13065 -16.6979
12.809 -41.4568 7.5241 -4.50955 -16.5733
12.81 -41.3197 7.67812 -4.88908 -16.4466
12.811 -41.1802 7.83228 -5.26922 -16.3176
12.812 -41.0383 7.98657 -5.64994 -16.1865
12.813 -40.8938 8.14098 -6.03123 -16.0532
12.814 -40.7469 8.29551 -6.41305 -15.9177
12.815 -40.5976 8.45013 -6.7954 -15.7801
12.816 -40.4457 8.60485 -7.17823 -15.6403
12.817 -40.2915 8.75966 -7.56154 -15.4983
12.818 -40.1349 8.91453 -7.94529 -15.3543
12.819 -39.9758 9.06948 -8.32947 -15.2081
12.82 -39.8143 9.22447 -8.71405 -15.0598
12.821 -39.6504 9.37952 -9.09901 -14.9093
12.822 -39.4842 9.5346 -9.48433 -14.7568
12.823 -39.3155 9.68971 -9.86997 -14.6022
12.824 -39.1445 9.84484 -10.2559 -14.4455
12.825 -38.9712 9.99998 -10.6422 -14.2867
12.826 -38.7955 10.1551 -11.0287 -14.1259
12.827 -38.6174 10.3103 -11.4154 -13.963
12.828 -38.4371 10.4654 -11.8024 -13.7981
12.829 -38.2544 10.6204 -12.1895 -13.6311
12.83 -38.0694 10.7755 -12.5768 -13.4621
12.831 -37.8821 10.9305 -12.9643 -13.2911
12.832 -37.6926 11.0854 -13.3519 -13.1181
12.833 -37.5008 11.2403 -13.7396 -12.9431
12.834 -37.3067 11.3951 -14.1273 -12.7661
12.835 -37.1104 11.5498 -14.5151 -12.5871
12.836 -36.9118 11.7045 -14.903 -12.4062
12.837 -36.7111 11.859 -15.2908 -12.2234
12.838 -36.5081 12.0134 -15.6787 -12.0386
12.839 -36.3029 12.1677 -16.0665 -11.8518
12.84 -36.0956 12.3218 -16.4542 -11.6632
12.841 -35.886 12.4759 -16.8418 -11.4726
12.842 -35.6743 12.6297 -17.2294 -11.2802
12.843 -35.4605 12.7834 -17.6168 -11.0859
12.844 -35.2445 12.937 -18.004 -10.8897
12.845 -35.0264 13.0904 -18.391 -10.6916
12.846 -34.8062 13.2435 -18.7779 -10.4917
12.847 -34.584 13.3965 -19.1645 -10.29
12.848 -34.3596 13.5493 -19.5509 -10.0864
12.849 -34.1331 13.7019 -19.937 -9.88103
12.85 -33.9046 13.8542 -20.3228 -9.67386
12.851 -33.6741 14.0063 -20.7083 -9.4649
12.852 -33.4415 14.1582 -21.0934 -9.25417
12.853 -33.207 14.3098 -21.4782 -9.04168
12.854 -32.9704 14.4612 -21.8626 -8.82745
12.855 -32.7318 14.6123 -22.2465 -8.61148
12.856 -32.4913 14.7631 -22.6301 -8.39378
